,playerID,birthYear,birthMonth,birthDay,nameFirst,nameLast
7532,hiattja01,1942.0,7.0,27.0,Jack,Hiatt
7533,hiattph01,1969.0,5.0,1.0,Phil,Hiatt
7534,hibbagr01,1964.0,9.0,13.0,Greg,Hibbard
7535,hibbajo01,1864.0,12.0,2.0,John,Hibbard
7536,hibbsji01,1944.0,9.0,10.0,Jim,Hibbs
7537,hickebr01,1963.0,10.0,13.0,Bryan,Hickerson
7538,hickeed01,1872.0,8.0,18.0,Eddie,Hickey
7539,hickeja01,1881.0,11.0,3.0,Jack,Hickey
7540,hickeji01,1920.0,10.0,22.0,Jim,Hickey
7541,hickeke01,1956.0,2.0,25.0,Kevin,Hickey
7542,hickemi01,1871.0,12.0,25.0,Mike,Hickey
7543,hickmch01,1876.0,5.0,4.0,Charlie,Hickman
7544,hickmer01,1856.0,,,Ernie,Hickman
7545,hickmje01,1939.0,2.0,18.0,Jesse,Hickman
7546,hickmji01,1892.0,5.0,19.0,Jim,Hickman
7547,hickmji02,1937.0,5.0,10.0,Jim,Hickman
7548,hicksaa01,1989.0,10.0,2.0,Aaron,Hicks
7549,hicksbr01,1985.0,9.0,14.0,Brandon,Hicks
7550,hicksbu01,1927.0,2.0,15.0,Buddy,Hicks
7551,hicksji01,1940.0,5.0,18.0,Jim,Hicks
7552,hicksjo01,1933.0,4.0,7.0,Joe,Hicks
7553,hicksjo02,1989.0,8.0,31.0,John,Hicks
7554,hicksna01,1845.0,4.0,19.0,Nat,Hicks
7555,hidalri01,1975.0,6.0,28.0,Richard,Hidalgo
7556,hietpjo01,1979.0,5.0,1.0,Joe,Hietpas
7557,higbeki01,1915.0,4.0,8.0,Kirby,Higbe
7558,higbema01,1901.0,8.0,16.0,Mahlon,Higbee
7559,higby01,,,,,Higby
7560,higdobi01,1924.0,4.0,27.0,Bill,Higdon
7561,higgibi01,1859.0,12.0,4.0,Bill,Higgins
7562,higgibo01,1886.0,9.0,23.0,Bob,Higgins
7563,higgibo02,1970.0,8.0,18.0,Bobby,Higginson
7564,higgide01,1939.0,8.0,4.0,Dennis,Higgins
7565,higgied01,1888.0,3.0,18.0,Eddie,Higgins
7566,higgiir01,1882.0,4.0,26.0,Irv,Higginbotham
7567,higgike01,1967.0,1.0,22.0,Kevin,Higgins
7568,higgima01,1963.0,7.0,9.0,Mark,Higgins
7569,higgipi01,1909.0,5.0,27.0,Pinky,Higgins
7570,highadi01,1851.0,7.0,24.0,Dick,Higham
7571,highan01,1897.0,11.0,21.0,Andy,High
7572,highch01,1898.0,12.0,1.0,Charlie,High
7573,highed01,1873.0,10.0,26.0,Ed,High
7574,highhu01,1887.0,10.0,24.0,Hugh,High
7575,higuete01,1957.0,11.0,9.0,Teddy,Higuera
7576,hilanjo01,1860.0,9.0,,John,Hiland
7577,hilchwh01,1909.0,2.0,28.0,Whitey,Hilcher
7578,hilde01,,,,,Hillebrand
7579,hildege01,1878.0,9.0,6.0,George,Hildebrand
7580,hildeor01,1907.0,4.0,7.0,Oral,Hildebrand
7581,hildepa01,1884.0,12.0,23.0,Palmer,Hildebrand
7582,hilgeto01,1942.0,3.0,10.0,Tom,Hilgendorf
7583,hiljuer01,1972.0,12.0,25.0,Erik,Hiljus
7584,hillaa01,1982.0,3.0,21.0,Aaron,Hill
7585,hillbe01,1864.0,8.0,24.0,Belden,Hill
7586,hillbi01,1874.0,8.0,2.0,Bill,Hill
7587,hillbo01,1978.0,4.0,3.0,Bobby,Hill
7588,hillca01,1895.0,10.0,1.0,Carmen,Hill
7589,hillda01,1937.0,11.0,11.0,Dave,Hill
7590,hilldo01,1960.0,11.0,12.0,Donnie,Hill
7591,hillech01,1934.0,10.0,1.0,Chuck,Hiller
7592,hilleed01,1879.0,6.0,17.0,Ed,Hilley
7593,hillefr01,1920.0,7.0,13.0,Frank,Hiller
7594,hilleho01,1879.0,10.0,10.0,Homer,Hillebrand
7595,hilleho02,1893.0,5.0,12.0,Hob,Hiller
7596,hillejo01,1943.0,4.0,8.0,John,Hiller
7597,hillesh01,1964.0,8.0,21.0,Shawn,Hillegas
7598,hillesh02,1975.0,7.0,27.0,Shea,Hillenbrand
7599,hillga01,1946.0,11.0,3.0,Garry,Hill
7600,hillgl01,1965.0,3.0,22.0,Glenallen,Hill
7601,hillhe01,1891.0,8.0,19.0,Herbert,Hill
7602,hillhe02,1945.0,10.0,12.0,Herman,Hill
7603,hillhu01,1879.0,6.0,21.0,Hunter,Hill
7604,hillhu02,1879.0,7.0,21.0,Hugh,Hill
7605,hillima01,1901.0,7.0,23.0,Mack,Hillis
7606,hillje01,1907.0,1.0,20.0,Jesse,Hill
7607,hillje02,1977.0,8.0,8.0,Jeremy,Hill
7608,hillke01,1965.0,12.0,14.0,Ken,Hill
7609,hillko01,1979.0,3.0,9.0,Koyie,Hill
7610,hillma01,1952.0,2.0,18.0,Marc,Hill
7611,hillmda01,1927.0,9.0,14.0,Dave,Hillman
7612,hillmer01,1966.0,4.0,27.0,Eric,Hillman
7613,hillmi01,1965.0,8.0,22.0,Milt,Hill
7614,hillmtr99,1963.0,1.0,4.0,Trey,Hillman
7615,hillol01,1909.0,10.0,16.0,Oliver,Hill
7616,hillpe99,1882.0,10.0,12.0,Pete,Hill
7617,hillre01,1893.0,1.0,20.0,Red,Hill
7618,hillri01,1980.0,3.0,11.0,Rich,Hill
7619,hillsh01,1981.0,4.0,28.0,Shawn,Hill
7620,hillst01,1985.0,3.0,14.0,Steven,Hill
7621,hillta01,1989.0,3.0,12.0,Taylor,Hill
7622,hillypa01,1887.0,2.0,22.0,Pat,Hilly
7623,hilsech01,1864.0,3.0,23.0,Charlie,Hilsey
7624,hiltoda01,1950.0,9.0,15.0,Dave,Hilton
7625,hiltoho01,1964.0,1.0,3.0,Howard,Hilton
7626,himesja01,1878.0,9.0,22.0,Jack,Himes
7627,himslve99,1917.0,4.0,2.0,Vedie,Himsl
7628,hinchaj01,1974.0,5.0,15.0,A. J.,Hinch
7629,hinchbi01,1883.0,4.0,4.0,Bill,Hinchman
7630,hinchbr01,1974.0,7.0,21.0,Brett,Hinchliffe
7631,hinchha01,1878.0,8.0,4.0,Harry,Hinchman
7632,hinckmi01,1982.0,10.0,5.0,Mike,Hinckley
7633,hindssa01,1953.0,7.0,11.0,Sam,Hinds
7634,hineshu01,1867.0,9.0,29.0,Hunkey,Hines
7635,hinesmi01,1862.0,9.0,,Mike,Hines
7636,hinespa01,1855.0,3.0,1.0,Paul,Hines
7637,hinklgo01,1905.0,4.0,3.0,Gordie,Hinkle
7638,hinojda01,1986.0,2.0,10.0,Dalier,Hinojosa
7639,hinridu01,1889.0,4.0,27.0,Dutch,Hinrichs
7640,hinripa01,1925.0,8.0,31.0,Paul,Hinrichs
7641,hinshal01,1982.0,10.0,31.0,Alex,Hinshaw
7642,hinshge01,1959.0,10.0,23.0,George,Hinshaw
7643,hinsker01,1977.0,8.0,5.0,Eric,Hinske
7644,hinslje01,1945.0,4.0,9.0,Jerry,Hinsley
7645,hinsopa01,1904.0,5.0,9.0,Paul,Hinson
7646,hintoch01,1934.0,5.0,3.0,Chuck,Hinton
7647,hintojo01,1876.0,6.0,19.0,John,Hinton
7648,hintori01,1947.0,5.0,22.0,Rich,Hinton
7649,hinzoto01,1964.0,6.0,18.0,Tommy,Hinzo
7650,hippahe01,1939.0,5.0,9.0,Herb,Hippauf
7651,hirshja01,1982.0,2.0,20.0,Jason,Hirsh
7652,hiserge01,1948.0,12.0,11.0,Gene,Hiser
7653,hislela01,1947.0,5.0,5.0,Larry,Hisle
7654,hisneha01,1926.0,11.0,6.0,Harley,Hisner
7655,hitchbi01,1916.0,7.0,31.0,Billy,Hitchcock
7656,hitchji01,1911.0,6.0,28.0,Jim,Hitchcock
7657,hitchst01,1971.0,4.0,29.0,Sterling,Hitchcock
7658,hittbr01,1897.0,3.0,14.0,Bruce,Hitt
7659,hittlll01,1924.0,2.0,21.0,Lloyd,Hittle
7660,hittro01,1884.0,6.0,22.0,Roy,Hitt
7661,hoagmy01,1908.0,3.0,9.0,Myril,Hoag
7662,hoakdo01,1928.0,2.0,5.0,Don,Hoak
7663,hobaued01,1934.0,6.0,27.0,Ed,Hobaugh
7664,hobbigl01,1936.0,4.0,24.0,Glen,Hobbie
7665,hobbsbi01,1893.0,5.0,7.0,Bill,Hobbs
7666,hobbsjo01,1955.0,11.0,11.0,John,Hobbs
7667,hoblidi01,1888.0,10.0,26.0,Dick,Hoblitzell
7668,hobsobu01,1951.0,8.0,17.0,Butch,Hobson
7669,hochelu01,1983.0,9.0,15.0,Luke,Hochevar
7670,hochha01,1887.0,1.0,9.0,Harry,Hoch
7671,hockech01,1950.0,12.0,15.0,Chuck,Hockenbery
7672,hocked01,1899.0,3.0,27.0,Ed,Hock
7673,hockege01,1908.0,4.0,7.0,George,Hockette
7674,hockeor01,1909.0,9.0,29.0,Oris,Hockett
7675,hockide01,1970.0,4.0,2.0,Denny,Hocking
7676,hodapjo01,1905.0,9.0,26.0,Johnny,Hodapp
7677,hoderme01,1923.0,6.0,24.0,Mel,Hoderlein
7678,hodesch01,1848.0,,,Charlie,Hodes
7679,hodgebe01,1917.0,5.0,25.0,Bert,Hodges
7680,hodgeed01,1958.0,4.0,19.0,Ed,Hodge
7681,hodgegi01,1924.0,4.0,4.0,Gil,Hodges
7682,hodgego01,1944.0,4.0,3.0,Gomer,Hodge
7683,hodgeke01,1973.0,6.0,24.0,Kevin,Hodges
7684,hodgero01,1949.0,6.0,22.0,Ron,Hodges
7685,hodgesh01,1893.0,7.0,6.0,Shovel,Hodge
7686,hodgetr01,1978.0,6.0,29.0,Trey,Hodges
7687,hodgira01,1915.0,2.0,10.0,Ralph,Hodgin
7688,hodgspa01,1960.0,4.0,14.0,Paul,Hodgson
7689,hodkeel01,1917.0,11.0,3.0,Eli,Hodkey
7690,hodnech01,1860.0,,,Charlie,Hodnett
7691,hodsoge01,1868.0,6.0,,George,Hodson
7692,hoeftbi01,1932.0,5.0,17.0,Billy,Hoeft
7693,hoelsar01,1882.0,9.0,30.0,Art,Hoelskoetter
7694,hoernjo01,1936.0,11.0,12.0,Joe,Hoerner
7695,hoersle01,1917.0,8.0,11.0,Lefty,Hoerst
7696,hoeslj01,1990.0,3.0,5.0,L. J.,Hoes
7697,hoeyfr99,1865.0,1.0,21.0,Fred,Hoey
7698,hoeyja01,1881.0,11.0,10.0,Jack,Hoey
7699,hoeyja02,1982.0,12.0,30.0,Jim,Hoey
7700,hoffch01,1891.0,5.0,8.0,Red,Hoff
7701,hoffebi01,1870.0,11.0,8.0,Bill,Hoffer
7702,hoffest01,1913.0,1.0,27.0,Stew,Hofferth
7703,hoffmbi01,1918.0,3.0,3.0,Bill,Hoffman
7704,hoffmda01,1880.0,3.0,2.0,Danny,Hoffman
7705,hoffmdu01,1904.0,1.0,28.0,Dutch,Hoffman
7706,hoffmfr01,,,,Frank,Hoffman
7707,hoffmgl01,1958.0,7.0,7.0,Glenn,Hoffman
7708,hoffmgu01,1956.0,7.0,9.0,Guy,Hoffman
7709,hoffmhi01,1853.0,,,Sonny,Hoffman
7710,hoffmiz01,1875.0,1.0,5.0,Izzy,Hoffman
7711,hoffmja01,1984.0,8.0,20.0,Jamie,Hoffmann
7712,hoffmje01,1872.0,6.0,,Jesse,Hoffmeister
7713,hoffmjo01,1943.0,10.0,31.0,John,Hoffman
7714,hoffmla01,1878.0,7.0,18.0,Larry,Hoffman
7715,hoffmra01,1917.0,6.0,14.0,Ray,Hoffman
7716,hoffmte01,1893.0,11.0,30.0,Tex,Hoffman
7717,hoffmtr01,1967.0,10.0,13.0,Trevor,Hoffman
7718,hoffojo01,1863.0,5.0,25.0,John,Hofford
7719,hoffpja01,1983.0,6.0,18.0,Jarrett,Hoffpauir
7720,hoffpmi01,1980.0,3.0,1.0,Micah,Hoffpauir
7721,hofmabo01,1925.0,10.0,5.0,Bobby,Hofman
7722,hofmafr01,1894.0,6.0,10.0,Fred,Hofmann
7723,hofmaso01,1882.0,10.0,29.0,Solly,Hofman
7724,hoganed01,1862.0,4.0,6.0,Eddie,Hogan
7725,hoganed02,1862.0,2.0,,Mortimer,Hogan
7726,hogange01,1885.0,9.0,25.0,George,Hogan
7727,hoganha01,1876.0,11.0,1.0,Harry,Hogan
7728,hoganke01,1902.0,10.0,9.0,Kenny,Hogan
7729,hoganma01,1869.0,10.0,25.0,Marty,Hogan
7730,hogansh01,1906.0,3.0,21.0,Shanty,Hogan
7731,hoganwi01,1884.0,9.0,14.0,Willie,Hogan
7732,hoggbe01,1913.0,4.0,21.0,Bert,Hogg
7733,hoggbi01,1881.0,9.0,11.0,Bill,Hogg
7734,hoggbr01,1889.0,3.0,26.0,Brad,Hogg
7735,hogrige01,1869.0,3.0,17.0,George,Hogriever
7736,hogsech01,1903.0,11.0,2.0,Chief,Hogsett
7737,hoguebo01,1921.0,4.0,5.0,Bobby,Hogue
7738,hogueca01,1927.0,10.0,24.0,Cal,Hogue
7739,hohmabi01,1903.0,11.0,27.0,Bill,Hohman
7740,hohnhed01,1885.0,1.0,31.0,Eddie,Hohnhorst
7741,hoilech01,1965.0,3.0,20.0,Chris,Hoiles
7742,holadbr01,1987.0,11.0,19.0,Bryan,Holaday
7743,holbeaa01,1973.0,1.0,9.0,Aaron,Holbert
7744,holbebi01,1855.0,3.0,14.0,Bill,Holbert
7745,holbera01,1970.0,9.0,25.0,Ray,Holbert
7746,holbowa01,1913.0,11.0,30.0,Wally,Holborow
7747,holbrsa01,1910.0,7.0,17.0,Sammy,Holbrook
7748,holcoke01,1918.0,8.0,23.0,Ken,Holcombe
7749,holdebi01,1889.0,9.0,7.0,Bill,Holden
7750,holdejo01,1913.0,6.0,4.0,Joe,Holden
7751,holdrda01,1969.0,2.0,5.0,David,Holdridge
7752,holdsfr01,1952.0,5.0,29.0,Fred,Holdsworth
7753,holdsji01,1850.0,7.0,14.0,Jim,Holdsworth
7754,holdzjo01,1987.0,10.0,19.0,John,Holdzkom
7755,holkewa01,1892.0,12.0,25.0,Walter,Holke
7756,hollaal01,1952.0,8.0,16.0,Al,Holland
7757,hollabi01,1896.0,11.0,22.0,Bill,Hollahan
7758,hollabi02,1915.0,6.0,4.0,Bill,Holland
7759,hollade01,1986.0,10.0,9.0,Derek,Holland
7760,holladu01,1903.0,10.0,12.0,Dutch,Holland
7761,hollagr01,1985.0,11.0,20.0,Greg,Holland
7762,hollama01,1988.0,8.0,26.0,Mario,Hollands
7763,hollamu01,1903.0,1.0,6.0,Mul,Holland
7764,hollato01,1973.0,4.0,20.0,Todd,Hollandsworth
7765,hollawi01,1862.0,,,Will,Holland
7766,holleed01,1899.0,7.0,23.0,Ed,Holley
7767,hollega01,1954.0,8.0,11.0,Gary,Holle
7768,hollial01,1908.0,2.0,25.0,Al,Hollingsworth
7769,hollibo01,1895.0,12.0,26.0,Bonnie,Hollingsworth
7770,hollibu01,1867.0,2.0,8.0,Bug,Holliday
7771,hollica01,1896.0,7.0,9.0,Carl,Holling
7772,hollida01,1966.0,5.0,25.0,Dave,Hollins
7773,hollida02,1974.0,6.0,12.0,Damon,Hollins
7774,holliho01,1853.0,1.0,17.0,Holly,Hollingshead
7775,hollije01,1970.0,1.0,27.0,Jessie,Hollins
7776,hollijo01,1870.0,5.0,3.0,John,Hollison
7777,hollima01,1980.0,1.0,15.0,Matt,Holliday
7778,hollimi01,1982.0,6.0,14.0,Michael,Hollimon
7779,hollmst01,1926.0,1.0,2.0,Stan,Hollmig
7780,hollobo01,1923.0,3.0,7.0,Bobo,Holloman
7781,holloch01,1896.0,6.0,11.0,Charlie,Hollocher
7782,holloji01,1908.0,9.0,22.0,Jim,Holloway
7783,holloke01,1897.0,8.0,8.0,Ken,Holloway
7784,hollyed01,1879.0,7.0,6.0,Ed,Holly
7785,hollyje01,1953.0,3.0,1.0,Jeff,Holly
7786,holmabr01,1965.0,1.0,25.0,Brian,Holman
7787,holmabr02,1968.0,2.0,9.0,Brad,Holman
7788,holmaga01,1944.0,1.0,25.0,Gary,Holman
7789,holmasc01,1958.0,9.0,18.0,Scott,Holman
7790,holmash01,1964.0,11.0,10.0,Shawn,Holman
7791,holmbda01,1991.0,7.0,19.0,David,Holmberg
7792,holmbi01,1912.0,7.0,21.0,Billy,Holm
7793,holmech01,1896.0,3.0,22.0,Chick,Holmes
7794,holmeda01,1966.0,4.0,25.0,Darren,Holmes
7795,holmedu01,1869.0,1.0,28.0,Ducky,Holmes
7796,holmedu02,1883.0,7.0,8.0,Ducky,Holmes
7797,holmefr01,1878.0,7.0,1.0,Fred,Holmes
7798,holmeji01,1882.0,8.0,2.0,Jim,Holmes
7799,holmeto01,1917.0,3.0,29.0,Tommy,Holmes
7800,holmst01,1979.0,10.0,21.0,Steve,Holm
7801,holmwa01,1901.0,12.0,28.0,Wattie,Holm
7802,holshhe01,1907.0,1.0,20.0,Herm,Holshouser
7803,holtbr01,1988.0,6.0,11.0,Brock,Holt
7804,holtch01,1971.0,9.0,18.0,Chris,Holt
7805,holtgve01,1942.0,10.0,18.0,Vern,Holtgrave
7806,holtji01,1944.0,5.0,27.0,Jim,Holt
7807,holtobr01,1959.0,11.0,29.0,Brian,Holton
7808,holtre01,1894.0,7.0,25.0,Red,Holt
7809,holtro01,1956.0,4.0,8.0,Roger,Holt
7810,holtty01,1989.0,3.0,10.0,Tyler,Holt
7811,holtzke01,1945.0,11.0,3.0,Ken,Holtzman
7812,holtzmi01,1972.0,10.0,10.0,Mike,Holtz
7813,holzema01,1969.0,8.0,20.0,Mark,Holzemer
7814,honanma01,1869.0,5.0,29.0,Marty,Honan
7815,honeyri01,1954.0,6.0,29.0,Rick,Honeycutt
7816,hoodab01,1903.0,1.0,31.0,Abie,Hood
7817,hooddo01,1949.0,10.0,16.0,Don,Hood
7818,hoodwa01,1895.0,2.0,9.0,Wally,Hood
7819,hoodwa02,1925.0,9.0,24.0,Wally,Hood
7820,hookch01,1968.0,8.0,4.0,Chris,Hook
7821,hookebu01,1880.0,8.0,28.0,Buck,Hooker
7822,hookja01,1936.0,11.0,18.0,Jay,Hook
7823,hooksal01,1906.0,8.0,29.0,Alex,Hooks
7824,hoopebo01,1922.0,5.0,30.0,Bob,Hooper
7825,hoopeha01,1887.0,8.0,24.0,Harry,Hooper
7826,hoopeke01,1976.0,12.0,7.0,Kevin,Hooper
7827,hoopemi01,1850.0,2.0,7.0,Mike,Hooper
7828,hootele01,1948.0,4.0,4.0,Leon,Hooten
7829,hootobu01,1950.0,2.0,7.0,Burt,Hooton
7830,hoovebu01,1863.0,4.0,12.0,Buster,Hoover
7831,hoovech01,1865.0,9.0,9.0,Charlie,Hoover
7832,hoovedi01,1925.0,12.0,11.0,Dick,Hoover
7833,hoovejj01,1987.0,8.0,13.0,J. J.,Hoover
7834,hoovejo01,1915.0,4.0,15.0,Joe,Hoover
7835,hoovejo02,1962.0,12.0,22.0,John,Hoover
7836,hoovepa01,1976.0,4.0,14.0,Paul,Hoover
7837,hopejo01,1970.0,12.0,21.0,John,Hope
7838,hopesa01,1878.0,12.0,4.0,Sam,Hope
7839,hopkibu01,1883.0,1.0,3.0,Buck,Hopkins
7840,hopkido01,1952.0,1.0,9.0,Don,Hopkins
7841,hopkiga01,1943.0,2.0,19.0,Gail,Hopkins
7842,hopkima01,1907.0,2.0,22.0,Marty,Hopkins
7843,hopkimi01,1872.0,11.0,1.0,Mike,Hopkins
7844,hopkipa01,1904.0,9.0,25.0,Paul,Hopkins
7845,hoppebi01,1891.0,8.0,26.0,Bill,Hopper
7846,hoppeji01,1919.0,9.0,1.0,Jim,Hopper
7847,hoppele01,1875.0,5.0,27.0,Lefty,Hopper
7848,hoppeno01,1979.0,3.0,24.0,Norris,Hopper
7849,hoppjo01,1916.0,7.0,18.0,Johnny,Hopp
7850,horanjo01,,,,Patrick,Horan
7851,horansh01,1895.0,9.0,6.0,Shags,Horan
7852,horgajo01,1977.0,6.0,7.0,Joe,Horgan
7853,horlejo01,1937.0,8.0,14.0,Joe,Horlen
7854,hornebo01,1957.0,8.0,6.0,Bob,Horner
7855,horneja01,1863.0,9.0,21.0,Jack,Horner
7856,hornetr01,1898.0,4.0,12.0,Trader,Horne
7857,hornsa01,1963.0,11.0,2.0,Sam,Horn
7858,hornsro01,1896.0,4.0,27.0,Rogers,Hornsby
7859,hornujo01,1857.0,6.0,12.0,Joe,Hornung
7860,horseha01,1889.0,11.0,26.0,Hanson,Horsey
7861,horsmvi01,1967.0,3.0,9.0,Vince,Horsman
7862,horstje01,1985.0,10.0,1.0,Jeremy,Horst
7863,horstos01,1891.0,6.0,2.0,Oscar,Horstmann
7864,hortoel01,1869.0,9.0,4.0,Elmer,Horton
7865,hortori01,1959.0,7.0,30.0,Ricky,Horton
7866,hortoto01,1944.0,12.0,6.0,Tony,Horton
7867,hortowi01,1942.0,10.0,18.0,Willie,Horton
7868,horwibr01,1982.0,11.0,7.0,Brian,Horwitz
7869,hoseydw01,1967.0,3.0,11.0,Dwayne,Hosey
7870,hoseyst01,1969.0,4.0,2.0,Steve,Hosey
7871,hoskida01,1925.0,8.0,3.0,Dave,Hoskins
7872,hosleti01,1947.0,5.0,10.0,Tim,Hosley
7873,hosmeer01,1989.0,10.0,24.0,Eric,Hosmer
7874,hostech01,1903.0,9.0,22.0,Chuck,Hostetler
7875,hosteda01,1956.0,3.0,27.0,Dave,Hostetler
7876,hostge01,1933.0,1.0,1.0,Gene,Host
7877,hotalpe01,1856.0,12.0,16.0,Pete,Hotaling
7878,hottmke01,1948.0,5.0,7.0,Ken,Hottman
7879,hottoto01,1981.0,7.0,9.0,Tommy,Hottovy
7880,houckby01,1891.0,8.0,28.0,Byron,Houck
7881,houcksa01,1856.0,2.0,29.0,Sadie,Houck
7882,houghch01,1948.0,1.0,5.0,Charlie,Hough
7883,houkra01,1919.0,8.0,9.0,Ralph,Houk
7884,houltdj01,1979.0,8.0,12.0,D. J.,Houlton
7885,housead01,1993.0,2.0,2.0,Adrian,Houser
7886,housebe01,1883.0,11.0,30.0,Ben,Houser
7887,housech01,1855.0,8.0,21.0,Charlie,Householder
7888,housech02,1854.0,2.0,8.0,Charlie,Householder
7889,housecr01,1977.0,7.0,8.0,Craig,House
7890,houseed01,1869.0,10.0,12.0,Ed,Householder
7891,housefr01,1859.0,10.0,,William,Houseman
7892,housefr02,1890.0,10.0,3.0,Fred,House
7893,housefr03,1930.0,2.0,18.0,Frank,House
7894,houseja01,1984.0,12.0,15.0,James,Houser
7895,housejo01,1870.0,1.0,10.0,John,Houseman
7896,housejo02,1891.0,7.0,3.0,Joe,Houser
7897,housejr01,1979.0,11.0,11.0,J. R.,House
7898,housepa01,1940.0,9.0,1.0,Pat,House
7899,housepa02,1958.0,9.0,4.0,Paul,Householder
7900,housetj01,1989.0,9.0,29.0,T. J.,House
7901,houseto01,1947.0,4.0,29.0,Tom,House
7902,housiwa01,1965.0,5.0,20.0,Wayne,Housie
7903,houstty01,1971.0,1.0,17.0,Tyler,Houston
7904,houttar01,1927.0,8.0,7.0,Art,Houtteman
7905,houtzle01,1875.0,9.0,4.0,Lefty,Houtz
7906,hovlest01,1944.0,12.0,18.0,Steve,Hovley
7907,hovlied01,1891.0,8.0,20.0,Ed,Hovlik
7908,hovlijo01,1884.0,8.0,16.0,Joe,Hovlik
7909,howarbe01,1979.0,1.0,15.0,Ben,Howard
7910,howarbr01,1943.0,3.0,23.0,Bruce,Howard
7911,howarch01,1966.0,2.0,27.0,Chris,Howard
7912,howarch02,1965.0,11.0,18.0,Chris,Howard
7913,howarda01,1889.0,5.0,1.0,Dave,Howard
7914,howarda02,1967.0,2.0,26.0,David,Howard
7915,howarde01,1877.0,12.0,24.0,Del,Howard
7916,howardo01,1948.0,2.0,6.0,Doug,Howard
7917,howarea01,1893.0,6.0,25.0,Earl,Howard
7918,howarel01,1929.0,2.0,23.0,Elston,Howard
7919,howarfr01,1936.0,8.0,8.0,Frank,Howard
7920,howarfr02,1956.0,9.0,2.0,Fred,Howard
7921,howariv01,1882.0,10.0,12.0,Ivan,Howard
7922,howarji01,1947.0,3.0,7.0,Jim,Howarth
7923,howarla01,1945.0,6.0,6.0,Larry,Howard
7924,howarle01,1923.0,11.0,11.0,Lee,Howard
7925,howarma01,1967.0,9.0,22.0,Matt,Howard
7926,howarmi01,1958.0,4.0,2.0,Mike,Howard
7927,howarpa01,1884.0,5.0,20.0,Paul,Howard
7928,howarry01,1979.0,11.0,19.0,Ryan,Howard
7929,howarst01,1963.0,12.0,7.0,Steve,Howard
7930,howarth01,1964.0,12.0,11.0,Thomas,Howard
7931,howarwi01,1949.0,1.0,8.0,Wilbur,Howard
7932,howear01,1946.0,12.0,15.0,Art,Howe
7933,howeca01,1924.0,11.0,27.0,Cal,Howe
7934,howeldi01,1920.0,1.0,7.0,Dixie,Howell
7935,howeldi02,1920.0,4.0,24.0,Dixie,Howell
7936,howele01,1895.0,8.0,24.0,Les,Howe
7937,howelha01,1876.0,11.0,14.0,Harry,Howell
7938,howelja01,1955.0,11.0,26.0,Jay,Howell
7939,howelja02,1961.0,8.0,18.0,Jack,Howell
7940,howeljp01,1983.0,4.0,25.0,J. P.,Howell
7941,howelke01,1960.0,11.0,28.0,Ken,Howell
7942,howelpa01,1968.0,8.0,31.0,Pat,Howell
7943,howelre01,1909.0,1.0,29.0,Red,Howell
7944,howelro01,1892.0,1.0,3.0,Roland,Howell
7945,howelro02,1953.0,12.0,18.0,Roy,Howell
7946,howerbi01,1921.0,12.0,12.0,Bill,Howerton
7947,howesh01,,,,Shorty,Howe
7948,howest01,1958.0,3.0,10.0,Steve,Howe
7949,howitda01,1964.0,2.0,13.0,Dann,Howitt
7950,howleda01,1885.0,10.0,16.0,Dan,Howley
7951,howrybo01,1973.0,8.0,4.0,Bob,Howry
7952,howsedi01,1936.0,5.0,14.0,Dick,Howser
7953,hoydu01,1862.0,5.0,23.0,Dummy,Hoy
7954,hoylete01,1921.0,7.0,17.0,Tex,Hoyle
7955,hoype01,1966.0,6.0,29.0,Peter,Hoy
7956,hoytla01,1955.0,1.0,1.0,LaMarr,Hoyt
7957,hoytwa01,1899.0,9.0,9.0,Waite,Hoyt
7958,hraboal01,1949.0,7.0,21.0,Al,Hrabosky
7959,hrbekke01,1960.0,5.0,21.0,Kent,Hrbek
7960,hriniwa01,1943.0,5.0,22.0,Walt,Hriniak
7961,hubbaal01,1860.0,12.0,9.0,Al,Hubbard
7962,hubbaca99,1900.0,10.0,31.0,Cal,Hubbard
7963,hubbagl01,1957.0,9.0,25.0,Glenn,Hubbard
7964,hubbami01,1971.0,2.0,16.0,Mike,Hubbard
7965,hubbatr01,1964.0,5.0,11.0,Trent,Hubbard
7966,hubbebi01,1897.0,6.0,17.0,Bill,Hubbell
7967,hubbeca01,1903.0,6.0,22.0,Carl,Hubbell
7968,hubbske01,1941.0,12.0,23.0,Ken,Hubbs
7969,hubercl01,1895.0,10.0,27.0,Clarence,Huber
7970,huberjo01,1981.0,7.0,7.0,Jon,Huber
7971,huberju01,1982.0,7.0,1.0,Justin,Huber
7972,huberot01,1914.0,3.0,12.0,Otto,Huber
7973,huch01,1984.0,2.0,2.0,Chin-lung,Hu
7974,huckake01,1971.0,1.0,27.0,Ken,Huckaby
7975,hucklea01,1910.0,5.0,23.0,Earl,Huckleberry
7976,hudekjo01,1966.0,8.0,8.0,John,Hudek
7977,hudgeda01,1956.0,12.0,5.0,Dave,Hudgens
7978,hudgeji01,1902.0,8.0,24.0,Jimmy,Hudgens
7979,hudlere01,1960.0,9.0,2.0,Rex,Hudler
7980,hudliwi01,1906.0,5.0,23.0,Willis,Hudlin
7981,hudsoch01,1949.0,8.0,18.0,Charlie,Hudson
7982,hudsoch02,1959.0,3.0,16.0,Charles,Hudson
